label1,label2,title,label1_number,label2_number
news_baby,news_baby**baby_growth,|父母才是教“毁”孩子的罪魁祸首？拥有系统观念，做个开明父母！,1,1
news_finance,news_finance**other,|魅族商城魅友节期间总订单金额突破4亿元,2,16
emotion,emotion**affection,|我爱你，时光才会漫长,6,6
news_culture,news_culture**art,|一场迫不及待的华丽呈献｜华艺国际,0,17
news_finance,news_finance**other,|傲慢是把并购导向失败的最大理由,2,16
news_baby,news_baby**baby_nurturing,|排雷 育儿用品除了神器还有这五个费钱又伤娃的雷器,1,9
news_culture,news_culture**art,|为保家卫国的英雄点赞 浩气长存的民族英雄的书法,0,17
news_car,news_car**other,|邻居家买了一台后尾标是英文的车，挂档旋扭式的，你猜是什么车,3,30
digital,digital**coolplay,|不输谷歌 荣耀低门槛VR设备普及全民VR,7,7
news_finance,news_finance**investment,|仅用三个交易日 恒大地产二度举牌廊坊发展,2,5
news_fashion,news_fashion**other, 你却偷偷给我买了瓶防晒霜...,5,20
emotion,emotion**affection,|柏邦妮：情绪生病了，但这并不令人羞耻,6,6
news_entertainment,news_entertainment**other,|武功再高也怕逗比，这5人可列逗比明星排行榜前5位,4,11
news_car,news_car**SUV,|智能手动档 ，为何是MPV准车主的最佳选择？,3,26
news_baby,news_baby**other,|孩子再小，也应该得到大人一样的尊重,1,15
news_fashion,news_fashion**cosmetology,|全面深扒眼周问题！究竟多少岁开始用眼霜？,5,2
news_car,news_car**car_usage,|爱车驻颜有术——潇洒车奥迪A6L全车隐形车衣小记,3,8
news_fashion,news_fashion**luxury,|凯特王妃总算熬出头啦！女王首借她戴妃生前最爱皇冠，意味着什么,5,14
digital,digital**computer,|青出于蓝而胜于蓝，这款笔记本已经让苹果MB哭晕在厕所,7,29
news_fashion,news_fashion**cosmetology,|沐浴露致癌信不得，香皂的历史你知多少,5,2
news_baby,news_baby**other,|曾经的胆小害羞鬼，怎么成长为幼儿园里的“大王”？,1,15
news_baby,news_baby**baby_growth,|母亲越强势，对家庭毁灭性越大！（深度好文）,1,1
news_baby,news_baby**baby_growth,|讲师分享性教育的成长之路“呼唤”父母同行！,1,1
news_finance,news_finance**investment,|富国基金总经理陈戈对员工的10个投资忠告,2,5
emotion,emotion**affection,|多少女人毁在了“老实”男人手里,6,6
news_entertainment,news_entertainment**gossip,|他有个地位极高的干爹，却在娱乐圈打拼多年未红，被称是隐形富豪,4,12
news_finance,news_finance**other,|董少鹏：大股东减持新规被“刻意曲解”,2,16
news_car,news_car**SUV,|对奔驰E垂涎吧？有钱莫慌，还有一大波E正在赶来,3,26
digital,digital**other,|大尺度，高亮度，无需拆窗子就能轻松入家的巨屏电视,7,23
emotion,emotion**jitang,|摄影集｜有时候我们要勇敢遇见人间的脆弱,6,3
news_fashion,news_fashion**other,|桐谷美玲 × ESCADA | 都市绽放,5,20
news_culture,news_culture**other,|立春：春江水暖，百草回芽，上班的你准备好了吗？,0,18
news_entertainment,news_entertainment**other,|一个细节暴露徐娇在“我们来了”的尴尬，谢娜与另外3人抱团,4,11
news_entertainment,news_entertainment**film_tv,|《长城》：乐视缺钱忙救命，万达帝国谋合纵,4,33
news_entertainment,news_entertainment**film_tv,|即将上映的《长城》预售票房不足20万 刘德华又一部烂片诞生？,4,33
news_fashion,news_fashion**luxury,|2017年，去逛世界上最重要的当代时尚历史博物馆,5,14
digital,digital**photography,|总觉得自己身份证的照片拍太丑？有了它，黑历史将终结,7,4
news_car,news_car**car_usage,|超大后视镜导航无损加装，不只是更大，心之所向无所不能！,3,8
news_fashion,news_fashion**luxury,|IWC万国最贵的表款长啥样？,5,14
emotion,emotion**marriage,|为什么老婆不和你回老家过年？,6,22
news_finance,news_finance**financing,|互金协会会费100万高不高，你造人家有多努力吗？,2,21
digital,digital**cellphone,|华为一季收入2亿美金，超越三星成安卓最赚钱手机厂商,7,32
emotion,emotion**affection,|经济下行时的救命稻草——同性恋 | 高臻臻的脑细胞,6,6
news_entertainment,news_entertainment**film_tv,|厉害了我的哥，陈坤突然就搞出事儿了,4,33
news_finance,news_finance**financing,|11 月12日三大报（早知道）,2,21
digital,digital**cellphone,|国产们颤抖吧！三星Galaxy C5/C7不一般的中国特供,7,32
news_culture,news_culture**other,|狄安娜和卡列斯托|布歇的理想美,0,18
news_fashion,news_fashion**dressing,|陈紫函戴向宇曝唯美大片 陈紫函一袭长纱唯美如画~,5,25
news_fashion,news_fashion**other,|创建有趣的卡通形象 让你拥有自己的头像,5,20
emotion,emotion**marriage,|疯了！老公接送儿子竟和幼儿园老师好上了,6,22
digital,digital**cellphone,|全球首款4G RAM性能怪兽手机，899元买吗？,7,32
news_culture,news_culture**art,|它不仅仅是把吉他，更是你的音乐导师！,0,17
news_finance,news_finance**other,|2016年蜜饯行业发展白皮书,2,16
digital,digital**cellphone,|Galaxy Note7登陆中国 iPhone 7颤抖了吗？,7,32
news_fashion,news_fashion**cosmetology,|如何告别下半身肥胖？让腿变的更加纤细迷人,5,2
news_car,news_car**SUV,|虽说前景不朗，但这款鲜有人知的SUV还蛮有看头的,3,26
news_fashion,news_fashion**cosmetology,|连处女座都甘拜下风的梳妆台，看完你也会脑洞大开！,5,2
news_fashion,news_fashion**other,|弹壳放到电钻上进行打磨，随后得到一对超酷的饰品,5,20
news_fashion,news_fashion**cosmetology,|吃苹果的九大健康益处,5,2
news_entertainment,news_entertainment**music,|从小就有“谱”丨18强好歌曲新鲜出炉，就等你来唱啦！,4,31
news_entertainment,news_entertainment**film_tv,|《因为爱情有幸福》：爱就要他的一切,4,33
digital,digital**cellphone,|HTC壮志未酬，新旗舰已在路上,7,32
news_fashion,news_fashion**other,|为什么她永远比你瘦一点点？,5,20
news_culture,news_culture**other,|处暑丨露蝉声渐咽，秋日景初微,0,18
news_finance,news_finance**business_management,|看百果园如何玩转金融资本和互联网,2,35
news_fashion,news_fashion**cosmetology,|含激素的药膏，比如湿疹，宝宝到底能不能用嘛？,5,2
emotion,emotion**affection,|恋爱就像暴风雨 连高傲的女帝也会沦陷其中,6,6
news_entertainment,news_entertainment**gossip,|十一年前他是张艺兴的导师，十一年后两人四手联弹,4,12
news_culture,news_culture**reading,|贾琏如此风流，“古今第一淫人”的称号为何还是非宝玉莫属？,0,24
news_entertainment,news_entertainment**other,|蓝色泳衣 S曲线性感随拍,4,11
news_culture,news_culture**reading,|酒田战法(44)：“倒川字三黑”与“川字三黑”相反但意义相同,0,24
news_entertainment,news_entertainment**film_tv,|直播无牌照汪涵被打歌手陷囹圄，鬼知道这个月的湖南卫视有多衰,4,33
digital,digital**cellphone,|工匠老了眼神不好，丑爆了的锤子T3,7,32
news_fashion,news_fashion**dressing,|如何穿好时髦阔腿裤 拯救问题腿星人,5,25
news_baby,news_baby**baby_nurturing,|春天带宝宝出游 来看看为你准备的亲子游攻略吧,1,9
news_fashion,news_fashion**cosmetology,|兰蔻必败十大人气产品亮相青岛万象城百盛,5,2
news_car,news_car**other,|谍报菌出品：两厢宝来假想图,3,30
news_fashion,news_fashion**luxury,|科研香港珠宝制造业厂商会会员代表到访NGTC,5,14
news_car,news_car**new_energy_car,|吹牛的号角已经响起！17年部分车企目标发布,3,0
emotion,emotion**affection,|爱情仅仅是与你在一起,6,6
digital,digital**other,|从方到园，轻松拍出《我不是潘金莲》的效果！,7,23
news_baby,news_baby**baby_growth,|有一个“撩妹高手”的儿子，是种什么样的体验？,1,1
digital,digital**cellphone,|乐视何去何从无关紧要，重要的是这款被遗忘的乐视神机,7,32
news_entertainment,news_entertainment**film_tv,|学霸鹿晗叛逆大张伟，最逗比的原来是这个吃货！,4,33
emotion,emotion**affection,|微沙龙文字版 | 完美解决吵架问题，一篇就够了,6,6
news_culture,news_culture**other,|行走江淮，来到安徽钢城马鞍山市采石矶,0,18
news_baby,news_baby**pregnancy,|当一个女人愿意为你生孩子……看完直接泪奔 快给老公看看吧,1,10
news_finance,news_finance**investment,|躺着也能干掉90%股民,2,5
news_fashion,news_fashion**cosmetology,|多久“洗牙”一次合适？,5,2
news_entertainment,news_entertainment**other,|颜值高 三观正 还是只学霸 迷妹都不敢随便叫他老公,4,11
emotion,emotion**marriage,|男人为什么不主动约妳？,6,22
news_fashion,news_fashion**cosmetology,|让皮肤水嫩起来！秋季炖梨大法，各种奇妙搭配，滋润又养眼,5,2
news_finance,news_finance**other,|2017农民要想赚钱，这4个项目必须纳入考虑！,2,16
news_entertainment,news_entertainment**film_tv,|能让范冰冰亲自请来虐自己的，也只有他了！,4,33
digital,digital**computer,|无惧微软苹果！4G内存128GSSD神舟平板超低价来袭,7,29
news_entertainment,news_entertainment**film_tv,|《叶问3》：侠骨柔情真英雄,4,33
news_entertainment,news_entertainment**music,|国民老公、暖心大叔、相声演员，这样的标配组合，武汉的盆友们有福啦！｜民谣地图武汉站预售,4,31
news_baby,news_baby**baby_growth,|总想为孩子寻找点更好的，就连故事里的青蛙父母也不能例外,1,1
news_car,news_car**new_energy_car,|崇礼区大队开展住宅小区消防安全隐患治理工作,3,0
news_fashion,news_fashion**dressing,|这3款包包最时髦，宋佳唐嫣都在背！,5,25
news_entertainment,news_entertainment**film_tv,|网红巨富少女 | 原来嫁给了萨科齐他弟,4,33
digital,digital**cellphone,|新旧电池被混在一起，将它们拿在空中就能区分,7,32
news_culture,news_culture**other,|文人与茶：明代江南大文豪张岱的茶故事,0,18
digital,digital**cellphone,|iPhone比Android运行更流畅原因竟然是这个,7,32
news_car,news_car**new_energy_car,|扭扭车惨遭安全和专利驱逐，何以善终？,3,0
news_entertainment,news_entertainment**gossip,|baby产期将至，张大大晒合影，皮肤白皙，被称“最美孕妇”！,4,12
news_entertainment,news_entertainment**other,|放假约约约！影讯｜这个5月值得期待的十部上映电影！,4,11
news_finance,news_finance**entrepreneurship,|更好的家族和企业：致下一个十年的备忘录！精彩分享,2,19
news_baby,news_baby**baby_growth,|如果只能学一种亲子沟通法，就学“积极倾听”吧,1,1
news_entertainment,news_entertainment**film_tv,|李安新片纽约首映口碑微妙 中国影迷对“比利林恩”爱恨两重天,4,33
emotion,emotion**jitang,|有一种情谊叫做虽然你屏蔽了我，但我并不在意,6,3
news_entertainment,news_entertainment**music,|ROBBIE WILLIAMS的烦恼,4,31
news_fashion,news_fashion**luxury,|YY神豪壕购650万手表 已证实 神豪去美国代孕孩子即将出生,5,14
news_baby,news_baby**pregnancy,|没有天生的爸爸，准爸爸该怎样进行心理准备与调适？,1,10
news_fashion,news_fashion**cosmetology,|七夕马上要到，来不及减肥怎么办？,5,2
news_fashion,news_fashion**cosmetology,|毕加索、梵高都看傻了，这位美女化妆师将世界名作画成了绝美妆容,5,2
emotion,emotion**affection,|19岁女生休学伴11个干爹 疯狂滥交,6,6
news_baby,news_baby**baby_growth,|想要孩子长得高，常吃这些个黄金食谱！,1,1
news_baby,news_baby**baby_growth,|开学众生相你属于哪一种，快来看开学时不同爸妈的表现，很有趣,1,1
news_culture,news_culture**art,|安庆：安徽黄梅戏学校81届舞美班作品展,0,17
news_culture,news_culture**other,|茶叶榜｜久玖柑普—青柑 清香：柑橘味突出的柑普,0,18
news_entertainment,news_entertainment**film_tv,|本周电影：《我不是潘金莲》一枝独秀,4,33
news_entertainment,news_entertainment**other,|邂逅微糖，20岁“糖斗士”的惊艳蜕变,4,11
news_car,news_car**car_usage,|公主岭交警大队2016年“十一”假期“两公布一提示”,3,8
emotion,emotion**marriage,|戴向宇发文辟谣：之前没有结过婚更没有小三小四,6,22
news_culture,news_culture**other,|汉字的哲理（37）：轻、重、缓、急,0,18
news_car,news_car**SUV,|没有创新 郑州日产依靠风度MX6脱困真的很难,3,26
news_culture,news_culture**other,|88易武青传奇品鉴会,0,18
news_culture,news_culture**reading,|近代十位文学家书法欣赏，各有千秋！,0,24
news_entertainment,news_entertainment**other,|《甄嬛传》里的微教材——“欣常在”的“心肠在”法则,4,11
news_car,news_car**SUV,|沙漠行舟，聊聊心中的“荣放”,3,26
news_culture,news_culture**reading,|书要这样读，孩子才能成才,0,24
news_baby,news_baby**baby_growth,|如何提高孩子的胆量？,1,1
news_entertainment,news_entertainment**other,|方建华：吸引粉丝的8大特点,4,11
digital,digital**cellphone,|iPhone 6s和64G版SE，差一百元如何选择？,7,32
news_baby,news_baby**baby_nurturing,|近来腹泻的宝宝多了，哪些原因会导致宝宝出现腹泻？『刘长伟』,1,9
news_baby,news_baby**baby_growth,|小学阶段，一定要跟孩子说这7句话！孩子早晚会感激你,1,1
digital,digital**other,|深圳华强北600元的山寨版iPhone6s 让日本人惊呆了！,7,23
news_car,news_car**car_usage,|夜间遭遇远光灯“袭击”！蜀黍教你怎么破,3,8
